path,code,name,shape,shape_class
/content/drive/MyDrive/img/197600539/197600539_34.jpg,197600539,세가톤트로키,원형,5
/content/drive/MyDrive/img/199802435/199802435_74.jpg,199802435,쎄쎄250츄정,사각형,2
/content/drive/MyDrive/img/201104314/201104314_5.jpg,201104314,아웃콜목골드캡슐,장방형,7
/content/drive/MyDrive/img/200102789/200102789_64.jpg,200102789,잔타놀정,장방형,7
/content/drive/MyDrive/img_square/201207461/201207461_3.jpg,201207461,싱귤몬정10밀리그램,사각형,2
/content/drive/MyDrive/img_diamond/201902871/201902871_82.jpg,201902871,베티원정24밀리그램,마름모형,1
/content/drive/MyDrive/img_diamond/201402211/201402211_86.jpg,201402211,앱스트랄설하정400마이크로그램,마름모형,1
/content/drive/MyDrive/img_six/201003156/201003156_92.jpg,201003156,사브정2,육각형,6
/content/drive/MyDrive/img/200009333/200009333_97.jpg,200009333,에이리스정,원형,5
/content/drive/MyDrive/img_diamond/201507122/201507122_16.jpg,201507122,하보니정,마름모형,1
/content/drive/MyDrive/img_triangle/201506540/201506540_5.jpg,201506540,올앳스정50밀리그램,삼각형,3
/content/drive/MyDrive/img_pentagon/199501661/199501661_33.jpg,199501661,영일시메티딘정,오각형,4
/content/drive/MyDrive/img/200101738/200101738_25.jpg,200101738,훼로바-유서방정,원형,5
/content/drive/MyDrive/img_six/201207367/201207367_60.jpg,201207367,아그나필정50mg,육각형,6
/content/drive/MyDrive/img_pentagon/201404298/201404298_26.jpg,201404298,라니킴정75밀리그램,오각형,4
/content/drive/MyDrive/img_diamond/201900838/201900838_56.jpg,201900838,노바스크정2,마름모형,1
/content/drive/MyDrive/img_diamond/199802300/199802300_45.jpg,199802300,로제펜정200밀리그람,마름모형,1
/content/drive/MyDrive/img/200301983/200301983_0.jpg,200301983,디펜코정,장방형,7
/content/drive/MyDrive/img_diamond/201201691/201201691_41.jpg,201201691,헤라그라정50밀리그램,마름모형,1
/content/drive/MyDrive/img/200100323/200100323_6.jpg,200100323,팍스정,장방형,7
/content/drive/MyDrive/img_diamond/201201691/201201691_102.jpg,201201691,헤라그라정50밀리그램,마름모형,1
/content/drive/MyDrive/img_pentagon/201309850/201309850_20.jpg,201309850,프라큅정2밀리그램,오각형,4
/content/drive/MyDrive/img/200102561/200102561_26.jpg,200102561,리치칼슘연질캡슐,삼각형,3
/content/drive/MyDrive/img/201904215/201904215_90.jpg,201904215,마하펜연질캡슐,타원형,8
/content/drive/MyDrive/img_six/201201693/201201693_1.jpg,201201693,프리야정100밀리그램,육각형,6
/content/drive/MyDrive/img/202000773/202000773_41.jpg,202000773,미가펜후레쉬연질캡슐,타원형,8
/content/drive/MyDrive/img_pentagon/201907894/201907894_21.jpg,201907894,듀카로정30,오각형,4
/content/drive/MyDrive/img_pentagon/201506155/201506155_8.jpg,201506155,지엘라니티딘염산염정75밀리그램,오각형,4
/content/drive/MyDrive/img_triangle/201703978/201703978_0.jpg,201703978,발그나필정20밀리그램,삼각형,3
/content/drive/MyDrive/img_square/201209012/201209012.jpg,201209012,엠빅스에스구강붕해필름100밀리그램,사각형,2
/content/drive/MyDrive/img/198700430/198700430_3.jpg,198700430,알마겔정,원형,5
/content/drive/MyDrive/img_square/200811989/200811989_11.jpg,200811989,동광몬테루카스트정10밀리그램,사각형,2
/content/drive/MyDrive/img/200802969/200802969_43.jpg,200802969,라딘정75밀리그램,오각형,4
/content/drive/MyDrive/img_six/201003156/201003156_26.jpg,201003156,사브정2,육각형,6
/content/drive/MyDrive/img_triangle/201309423/201309423_6.jpg,201309423,부광엔테카비르정1,삼각형,3
/content/drive/MyDrive/img_pentagon/200108699/200108699_4.jpg,200108699,리큅정1밀리그램,오각형,4
/content/drive/MyDrive/img_six/201502216/201502216_34.jpg,201502216,더포르테씨정20밀리그램,육각형,6
/content/drive/MyDrive/img/200810658/200810658_85.jpg,200810658,에페린플러스정,원형,5
/content/drive/MyDrive/img/202004247/202004247_66.jpg,202004247,알젠다졸정,장방형,7
/content/drive/MyDrive/img_square/201200277/201200277_10.jpg,201200277,리스피돈오디정1밀리그램,사각형,2
/content/drive/MyDrive/img/199102276/199102276_75.jpg,199102276,파비스암브록솔염산염정,원형,5
/content/drive/MyDrive/img_diamond/200000925/200000925_0.jpg,200000925,비스칸정,마름모형,1
/content/drive/MyDrive/img/200202988/200202988_17.jpg,200202988,라니드정,오각형,4
/content/drive/MyDrive/img/200003806/200003806_35.jpg,200003806,마그페롤연질캡슐,장방형,7
/content/drive/MyDrive/img/201604914/201604914_69.jpg,201604914,덴스트롱캡슐,장방형,7
/content/drive/MyDrive/img_diamond/200605323/200605323_38.jpg,200605323,테누아트정,마름모형,1
/content/drive/MyDrive/img/198802349/198802349_77.jpg,198802349,카로마스텐질정100밀리그램,기타,0
/content/drive/MyDrive/img_six/199602752/199602752_9.jpg,199602752,씨로텍정,육각형,6
/content/drive/MyDrive/img/202001554/202001554_18.jpg,202001554,코자미연질캡슐,타원형,8
/content/drive/MyDrive/img_six/201204975/201204975_41.jpg,201204975,비아맥스정100밀리그램,육각형,6
/content/drive/MyDrive/img/201309202/201309202_11.jpg,201309202,잔큐75정,육각형,6
/content/drive/MyDrive/img/200009088/200009088_87.jpg,200009088,로와치넥스캡슐,기타,0
/content/drive/MyDrive/img/201306862/201306862_90.jpg,201306862,하벤코프큐연질캡슐,타원형,8
/content/drive/MyDrive/img/201700055/201700055_89.jpg,201700055,마그릭츄어블정,사각형,2
/content/drive/MyDrive/img_diamond/200410082/200410082_11.jpg,200410082,비아그라정50밀리그람,마름모형,1
/content/drive/MyDrive/img/199000383/199000383_46.jpg,199000383,알파본연질캡슐,기타,0
/content/drive/MyDrive/img_pentagon/201907894/201907894_13.jpg,201907894,듀카로정30,오각형,4
/content/drive/MyDrive/img_triangle/201503144/201503144_10.jpg,201503144,타오르정10밀리그램,삼각형,3
/content/drive/MyDrive/img_triangle/199301550/199301550_7.jpg,199301550,옥타마정,삼각형,3
/content/drive/MyDrive/img/200008589/200008589_84.jpg,200008589,카네스텐1질정,기타,0
/content/drive/MyDrive/img/201102749/201102749_72.jpg,201102749,서클베인장용정75밀리그램,원형,5
/content/drive/MyDrive/img_triangle/201502568/201502568_11.jpg,201502568,명문엔테카비르정0,삼각형,3
/content/drive/MyDrive/img_triangle/201403953/201403953_8.jpg,201403953,바카비정0,삼각형,3
/content/drive/MyDrive/img/199602310/199602310_95.jpg,199602310,파비스염산메클리진정,원형,5
/content/drive/MyDrive/img/201006075/201006075_15.jpg,201006075,판시딜캡슐,장방형,7
/content/drive/MyDrive/img/201108895/201108895_59.jpg,201108895,키토실츄어블정,원형,5
/content/drive/MyDrive/img_triangle/201601707/201601707_6.jpg,201601707,펜타칸설하정400마이크로그램,삼각형,3
/content/drive/MyDrive/img/201701158/201701158_53.jpg,201701158,에페젠정,삼각형,3
/content/drive/MyDrive/img/200404702/200404702_5.jpg,200404702,케이시드듀오정,타원형,8
/content/drive/MyDrive/img_diamond/200410083/200410083_65.jpg,200410083,비아그라정100밀리그람,마름모형,1
/content/drive/MyDrive/img/201208753/201208753_51.jpg,201208753,빅시딘정75밀리그램,원형,5
/content/drive/MyDrive/img_triangle/200101598/200101598_6.jpg,200101598,소아용게보린-아이츄정,삼각형,3
/content/drive/MyDrive/img/199903247/199903247_53.jpg,199903247,지엘피코락정,원형,5
/content/drive/MyDrive/img/201507403/201507403_25.jpg,201507403,세노비아에프정,원형,5
/content/drive/MyDrive/img/201308550/201308550_45.jpg,201308550,슬림비플러스정,삼각형,3
/content/drive/MyDrive/img_square/202200501/202200501_6.jpg,202200501,데팍신서방정25밀리그램,사각형,2
/content/drive/MyDrive/img/200403777/200403777_83.jpg,200403777,벤다졸정,타원형,8
/content/drive/MyDrive/img_six/199603160/199603160_58.jpg,199603160,알소벤정,육각형,6
/content/drive/MyDrive/img/202002568/202002568_67.jpg,202002568,요모겐트로키,기타,0
/content/drive/MyDrive/img/200400500/200400500_56.jpg,200400500,삐콤씨에이스정,타원형,8
/content/drive/MyDrive/img_six/199603160/199603160_53.jpg,199603160,알소벤정,육각형,6
/content/drive/MyDrive/img/201306597/201306597_5.jpg,201306597,하벤콜큐연질캡슐,타원형,8
/content/drive/MyDrive/img_six/201207067/201207067_3.jpg,201207067,푸로그라정100밀리그램,육각형,6
/content/drive/MyDrive/img_six/201201693/201201693_38.jpg,201201693,프리야정100밀리그램,육각형,6
/content/drive/MyDrive/img_six/199603160/199603160_17.jpg,199603160,알소벤정,육각형,6
/content/drive/MyDrive/img/200809660/200809660_88.jpg,200809660,비오티스큐정,오각형,4
/content/drive/MyDrive/img_diamond/199802300/199802300_8.jpg,199802300,로제펜정200밀리그람,마름모형,1
/content/drive/MyDrive/img_pentagon/201702111/201702111_2.jpg,201702111,펜디세미정,오각형,4
/content/drive/MyDrive/img/199602745/199602745_93.jpg,199602745,세틸란캡슐200mg,장방형,7
/content/drive/MyDrive/img_six/201205347/201205347_1.jpg,201205347,포르테브이정100밀리그램,육각형,6
/content/drive/MyDrive/img/201701158/201701158_93.jpg,201701158,에페젠정,삼각형,3
/content/drive/MyDrive/img_diamond/201902871/201902871_76.jpg,201902871,베티원정24밀리그램,마름모형,1
/content/drive/MyDrive/img_six/200600830/200600830_56.jpg,200600830,로브렉스정,육각형,6
/content/drive/MyDrive/img_pentagon/202000408/202000408.jpg,202000408,리키롤정2밀리그램,오각형,4
/content/drive/MyDrive/img/198801648/198801648_51.jpg,198801648,메리틴정,원형,5
/content/drive/MyDrive/img/201602682/201602682_43.jpg,201602682,메클린구강용해필름25밀리그램,사각형,2
/content/drive/MyDrive/img_pentagon/201406138/201406138_4.jpg,201406138,제니틴정75밀리그램,오각형,4
/content/drive/MyDrive/img_square/200003973/200003973_15.jpg,200003973,쿠울메드트로키,사각형,2
/content/drive/MyDrive/img_six/201207067/201207067.jpg,201207067,푸로그라정100밀리그램,육각형,6
/content/drive/MyDrive/img/201205251/201205251_82.jpg,201205251,애드민포르테정,마름모형,1
/content/drive/MyDrive/img/201903071/201903071_34.jpg,201903071,엘도씽캡슐,장방형,7
/content/drive/MyDrive/img_diamond/200605325/200605325_4.jpg,200605325,암페몬정,마름모형,1
/content/drive/MyDrive/img_square/202002460/202002460_10.jpg,202002460,프리넥사서방정100밀리그램,사각형,2
/content/drive/MyDrive/img_square/201403224/201403224_14.jpg,201403224,루이카정10밀리그램,사각형,2
/content/drive/MyDrive/img_square/202002458/202002458_16.jpg,202002458,에스벤서방정100밀리그램,사각형,2
/content/drive/MyDrive/img/200809660/200809660_36.jpg,200809660,비오티스큐정,오각형,4
/content/drive/MyDrive/img_pentagon/200803147/200803147_12.jpg,200803147,로킨스정2밀리그램,오각형,4
/content/drive/MyDrive/img/201901492/201901492_40.jpg,201901492,비라밸정,타원형,8
/content/drive/MyDrive/img/200700800/200700800_97.jpg,200700800,텐텐츄정,사각형,2
/content/drive/MyDrive/img_diamond/199802300/199802300_116.jpg,199802300,로제펜정200밀리그람,마름모형,1
/content/drive/MyDrive/img/201206327/201206327_50.jpg,201206327,슈가펜에스정,타원형,8
/content/drive/MyDrive/img/199800468/199800468_86.jpg,199800468,세노바정,타원형,8
/content/drive/MyDrive/img_pentagon/201500711/201500711_32.jpg,201500711,라니티나정75밀리그램,오각형,4
/content/drive/MyDrive/img/200202988/200202988_62.jpg,200202988,라니드정,오각형,4
/content/drive/MyDrive/img/201502443/201502443_21.jpg,201502443,코리투살에스콜드연질캡슐,타원형,8
/content/drive/MyDrive/img_triangle/201404854/201404854_7.jpg,201404854,명문레플루노미드정20밀리그램,삼각형,3
/content/drive/MyDrive/img_triangle/201502793/201502793.jpg,201502793,프라임엔테카비르정1밀리그램,삼각형,3
/content/drive/MyDrive/img/201405042/201405042_86.jpg,201405042,메이킨큐장용정,원형,5
/content/drive/MyDrive/img_triangle/201300894/201300894_4.jpg,201300894,카니트론정1밀리그램,삼각형,3
/content/drive/MyDrive/img_triangle/201403408/201403408_6.jpg,201403408,솔리드정,삼각형,3
/content/drive/MyDrive/img_square/200708888/200708888_6.jpg,200708888,라모스탈정100밀리그램,사각형,2
/content/drive/MyDrive/img_six/198100102/198100102_10.jpg,198100102,크리돌정200mg,육각형,6
/content/drive/MyDrive/img/199302175/199302175_87.jpg,199302175,이텍스암브록솔정,원형,5
/content/drive/MyDrive/img/198701352/198701352_22.jpg,198701352,트레스오릭스훠트정,기타,0
/content/drive/MyDrive/img_pentagon/200908351/200908351_29.jpg,200908351,오니롤정2밀리그램,오각형,4
/content/drive/MyDrive/img_triangle/201306425/201306425_0.jpg,201306425,바라클정1밀리그램,삼각형,3
/content/drive/MyDrive/img_diamond/200807169/200807169_117.jpg,200807169,히스탄에프정24mg,마름모형,1
/content/drive/MyDrive/img_triangle/201207404/201207404.jpg,201207404,엔테원정0,삼각형,3
/content/drive/MyDrive/img_pentagon/201503006/201503006_3.jpg,201503006,위라딘정75밀리그램,오각형,4
/content/drive/MyDrive/img/200008589/200008589_72.jpg,200008589,카네스텐1질정,기타,0
/content/drive/MyDrive/img/201708490/201708490_95.jpg,201708490,씨엘팜아스피린장용정100mg,원형,5
/content/drive/MyDrive/img_six/201004754/201004754_13.jpg,201004754,에피언트정10밀리그램,육각형,6
/content/drive/MyDrive/img_six/199200633/199200633_37.jpg,199200633,코오롱브렉신정10밀리그램,육각형,6
/content/drive/MyDrive/img/200100795/200100795_22.jpg,200100795,코비안에스정,원형,5
/content/drive/MyDrive/img_triangle/201502324/201502324_1.jpg,201502324,동광엔테카비르정0,삼각형,3
/content/drive/MyDrive/img_six/199903836/199903836_43.jpg,199903836,알소벤정100마이크로그람,육각형,6
/content/drive/MyDrive/img_triangle/201508516/201508516_10.jpg,201508516,아작스정20밀리그램,삼각형,3
/content/drive/MyDrive/img_square/200811989/200811989_2.jpg,200811989,동광몬테루카스트정10밀리그램,사각형,2
/content/drive/MyDrive/img_diamond/200605323/200605323_51.jpg,200605323,테누아트정,마름모형,1
/content/drive/MyDrive/img_pentagon/202102833/202102833_17.jpg,202102833,로디엔정1,오각형,4
/content/drive/MyDrive/img_diamond/201201691/201201691_7.jpg,201201691,헤라그라정50밀리그램,마름모형,1
/content/drive/MyDrive/img_pentagon/201404298/201404298_27.jpg,201404298,라니킴정75밀리그램,오각형,4
/content/drive/MyDrive/img_diamond/200000925/200000925_48.jpg,200000925,비스칸정,마름모형,1
/content/drive/MyDrive/img/201306134/201306134_67.jpg,201306134,비오플250캡슐,장방형,7
/content/drive/MyDrive/img/199700756/199700756_19.jpg,199700756,삐콤씨에프정,타원형,8
/content/drive/MyDrive/img/200700800/200700800_100.jpg,200700800,텐텐츄정,사각형,2
/content/drive/MyDrive/img_pentagon/200905216/200905216_7.jpg,200905216,파키놀정0,오각형,4
/content/drive/MyDrive/img_pentagon/200701964/200701964_28.jpg,200701964,하이탑핀정,오각형,4
/content/drive/MyDrive/img_square/201504059/201504059_2.jpg,201504059,니코에이껌,사각형,2
/content/drive/MyDrive/img/200009088/200009088_40.jpg,200009088,로와치넥스캡슐,기타,0
/content/drive/MyDrive/img/201506398/201506398_66.jpg,201506398,모아탄캡슐,장방형,7
/content/drive/MyDrive/img/201104314/201104314_47.jpg,201104314,아웃콜목골드캡슐,장방형,7
/content/drive/MyDrive/img_six/201203612/201203612_13.jpg,201203612,팔팔정50밀리그램,육각형,6
/content/drive/MyDrive/img/200001368/200001368_43.jpg,200001368,애니펜정300밀리그램,장방형,7
/content/drive/MyDrive/img_triangle/201907587/201907587.jpg,201907587,아셀렉스정2밀리그램,삼각형,3
/content/drive/MyDrive/img_diamond/199901648/199901648_66.jpg,199901648,더모픽스질정,마름모형,1
/content/drive/MyDrive/img_triangle/201403540/201403540_5.jpg,201403540,엔루드정0,삼각형,3
/content/drive/MyDrive/img/198802349/198802349_30.jpg,198802349,카로마스텐질정100밀리그램,기타,0
/content/drive/MyDrive/img/201405439/201405439_55.jpg,201405439,디소론캡슐,장방형,7
/content/drive/MyDrive/img_pentagon/200904640/200904640_29.jpg,200904640,뉴큅정1밀리그램,오각형,4
/content/drive/MyDrive/img_triangle/200008990/200008990_3.jpg,200008990,아라바정20밀리그램,삼각형,3
/content/drive/MyDrive/img_triangle/201310897/201310897.jpg,201310897,누리그라정25밀리그램,삼각형,3
/content/drive/MyDrive/img/202103608/202103608_54.jpg,202103608,마그벤맥스연질캡슐,타원형,8
/content/drive/MyDrive/img_pentagon/201309849/201309849_32.jpg,201309849,프라큅정1밀리그램,오각형,4
/content/drive/MyDrive/img/200906642/200906642_20.jpg,200906642,더마화이트정,원형,5
/content/drive/MyDrive/img_pentagon/200803811/200803811_6.jpg,200803811,도파프로정2,오각형,4
/content/drive/MyDrive/img_square/201705792/201705792_7.jpg,201705792,몬테로스정10mg,사각형,2
/content/drive/MyDrive/img/198400399/198400399_46.jpg,198400399,카마졸질정,기타,0
/content/drive/MyDrive/img/201502752/201502752_5.jpg,201502752,이부프렌드연질캡슐,타원형,8
/content/drive/MyDrive/img_six/201205654/201205654_5.jpg,201205654,에이치-유정100밀리그램,육각형,6
/content/drive/MyDrive/img/201205043/201205043_22.jpg,201205043,고운자임맘정,기타,0
/content/drive/MyDrive/img/199902656/199902656_23.jpg,199902656,목틴캡슐200밀리그램,장방형,7
/content/drive/MyDrive/img_six/201207367/201207367_18.jpg,201207367,아그나필정50mg,육각형,6
/content/drive/MyDrive/img_pentagon/200108699/200108699_28.jpg,200108699,리큅정1밀리그램,오각형,4
/content/drive/MyDrive/img/199500435/199500435_39.jpg,199500435,엘도스캡슐,장방형,7
/content/drive/MyDrive/img_diamond/201205274/201205274_6.jpg,201205274,이디포스정100밀리그램,마름모형,1
/content/drive/MyDrive/img_square/201908064/201908064_1.jpg,201908064,싱클레어정10밀리그램,사각형,2
/content/drive/MyDrive/img/201307061/201307061_38.jpg,201307061,린아스장용정,원형,5
/content/drive/MyDrive/img/200009525/200009525_62.jpg,200009525,로와콜연질캡슐,기타,0
/content/drive/MyDrive/img_pentagon/200904345/200904345_22.jpg,200904345,로킨스정0,오각형,4
/content/drive/MyDrive/img/198701352/198701352_20.jpg,198701352,트레스오릭스훠트정,기타,0
/content/drive/MyDrive/img/198400399/198400399_76.jpg,198400399,카마졸질정,기타,0
/content/drive/MyDrive/img_triangle/200710891/200710891_10.jpg,200710891,아리스정20밀리그램,삼각형,3
/content/drive/MyDrive/img/201308169/201308169_16.jpg,201308169,콘센비타프리미엄정,타원형,8
/content/drive/MyDrive/img_diamond/201402211/201402211_60.jpg,201402211,앱스트랄설하정400마이크로그램,마름모형,1
/content/drive/MyDrive/img_triangle/201500404/201500404_7.jpg,201500404,엔테크루드정0,삼각형,3
/content/drive/MyDrive/img_triangle/201502793/201502793_3.jpg,201502793,프라임엔테카비르정1밀리그램,삼각형,3
/content/drive/MyDrive/img_diamond/201310308/201310308_33.jpg,201310308,포시가정10밀리그램,마름모형,1
/content/drive/MyDrive/img/201901425/201901425_88.jpg,201901425,트라밍엔정,원형,5
/content/drive/MyDrive/img/202001927/202001927_25.jpg,202001927,알피나정,장방형,7
/content/drive/MyDrive/img/200802969/200802969_94.jpg,200802969,라딘정75밀리그램,오각형,4
/content/drive/MyDrive/img_six/201206020/201206020_50.jpg,201206020,비야정100mg,육각형,6
/content/drive/MyDrive/img_diamond/201507122/201507122_44.jpg,201507122,하보니정,마름모형,1
/content/drive/MyDrive/img_triangle/200100539/200100539_6.jpg,200100539,정우평위오령산정,삼각형,3
/content/drive/MyDrive/img/200000743/200000743_29.jpg,200000743,노노콜캡슐,장방형,7
/content/drive/MyDrive/img_square/200811362/200811362_2.jpg,200811362,몬테레어정10밀리그램,사각형,2
/content/drive/MyDrive/img/200901620/200901620_79.jpg,200901620,미니메이드정,타원형,8
/content/drive/MyDrive/img_square/200809576/200809576_10.jpg,200809576,라모티진정25밀리그램,사각형,2
/content/drive/MyDrive/img/201310917/201310917_78.jpg,201310917,액티넘이엑스플러스정,원형,5
/content/drive/MyDrive/img/202000598/202000598_68.jpg,202000598,파탁정10밀리그램,원형,5
/content/drive/MyDrive/img_triangle/200100503/200100503_8.jpg,200100503,정우보중익기탕엑스정,삼각형,3
/content/drive/MyDrive/img_triangle/201403953/201403953_0.jpg,201403953,바카비정0,삼각형,3
/content/drive/MyDrive/img/199702621/199702621_69.jpg,199702621,덴스민캡슐,장방형,7
/content/drive/MyDrive/img_triangle/201301653/201301653_9.jpg,201301653,리바러스정0,삼각형,3
/content/drive/MyDrive/img/201707596/201707596_76.jpg,201707596,헤모포민에스35정,타원형,8
/content/drive/MyDrive/img_diamond/199802300/199802300_13.jpg,199802300,로제펜정200밀리그람,마름모형,1
/content/drive/MyDrive/img/201103627/201103627_78.jpg,201103627,미그펜400연질캡슐,타원형,8
/content/drive/MyDrive/img_square/200003973/200003973_11.jpg,200003973,쿠울메드트로키,사각형,2
/content/drive/MyDrive/img/200606617/200606617_26.jpg,200606617,라니티스정,원형,5
/content/drive/MyDrive/img/199802684/199802684_59.jpg,199802684,하이티딘정,원형,5
/content/drive/MyDrive/img/201701158/201701158_39.jpg,201701158,에페젠정,삼각형,3
/content/drive/MyDrive/img/200301069/200301069_93.jpg,200301069,마이부틴정,원형,5
/content/drive/MyDrive/img/200700800/200700800_38.jpg,200700800,텐텐츄정,사각형,2
/content/drive/MyDrive/img_pentagon/201506155/201506155_13.jpg,201506155,지엘라니티딘염산염정75밀리그램,오각형,4
/content/drive/MyDrive/img/201803063/201803063_75.jpg,201803063,스로쿨트로키,원형,5
/content/drive/MyDrive/img/197000053/197000053_26.jpg,197000053,액티피드정,원형,5
/content/drive/MyDrive/img_triangle/200400150/200400150_3.jpg,200400150,알파스카정,삼각형,3
/content/drive/MyDrive/img_square/202002271/202002271_3.jpg,202002271,아모디핀정2,사각형,2
/content/drive/MyDrive/img_pentagon/200908350/200908350_5.jpg,200908350,파키놀정2밀리그램,오각형,4
/content/drive/MyDrive/img/202003343/202003343_2.jpg,202003343,티엔콜연질캡슐,타원형,8
/content/drive/MyDrive/img/200903378/200903378_46.jpg,200903378,헤모퀸골드캡슐,장방형,7
/content/drive/MyDrive/img_square/201601772/201601772_16.jpg,201601772,디레어정10밀리그램,사각형,2
/content/drive/MyDrive/img/201803409/201803409_57.jpg,201803409,포세라정,원형,5
/content/drive/MyDrive/img_triangle/201707241/201707241_3.jpg,201707241,카보메틱스정40밀리그램,삼각형,3
/content/drive/MyDrive/img/202002568/202002568_25.jpg,202002568,요모겐트로키,기타,0
/content/drive/MyDrive/img_square/201004900/201004900_3.jpg,201004900,몬테루칸정10밀리그램,사각형,2
/content/drive/MyDrive/img/200201784/200201784_69.jpg,200201784,쎄락틸정300밀리그람,타원형,8
/content/drive/MyDrive/img_diamond/200605323/200605323_114.jpg,200605323,테누아트정,마름모형,1
/content/drive/MyDrive/img/198900699/198900699_71.jpg,198900699,록솔정,원형,5
/content/drive/MyDrive/img_six/201004754/201004754_5.jpg,201004754,에피언트정10밀리그램,육각형,6
/content/drive/MyDrive/img_six/201003156/201003156_8.jpg,201003156,사브정2,육각형,6
/content/drive/MyDrive/img/197900219/197900219_9.jpg,197900219,마스질정,원형,5
/content/drive/MyDrive/img/200710167/200710167_60.jpg,200710167,아이비즈연질캡슐,삼각형,3
/content/drive/MyDrive/img/201307061/201307061_63.jpg,201307061,린아스장용정,원형,5
/content/drive/MyDrive/img/199501954/199501954_38.jpg,199501954,신일클로닉신리시네이트정,원형,5
/content/drive/MyDrive/img/201701158/201701158_80.jpg,201701158,에페젠정,삼각형,3
/content/drive/MyDrive/img/200710167/200710167_23.jpg,200710167,아이비즈연질캡슐,삼각형,3
/content/drive/MyDrive/img/200901620/200901620_22.jpg,200901620,미니메이드정,타원형,8
/content/drive/MyDrive/img/201402826/201402826_4.jpg,201402826,알리겔정,장방형,7
/content/drive/MyDrive/img/199000383/199000383_17.jpg,199000383,알파본연질캡슐,기타,0
/content/drive/MyDrive/img/200004038/200004038_15.jpg,200004038,리피클연질캡슐,타원형,8
/content/drive/MyDrive/img_pentagon/201309849/201309849_33.jpg,201309849,프라큅정1밀리그램,오각형,4
/content/drive/MyDrive/img/201802334/201802334_67.jpg,201802334,마그포스액티브연질캡슐,타원형,8
/content/drive/MyDrive/img/200700800/200700800_23.jpg,200700800,텐텐츄정,사각형,2
/content/drive/MyDrive/img/200807721/200807721_34.jpg,200807721,헤모렌캡슐,장방형,7
/content/drive/MyDrive/img/200302005/200302005_2.jpg,200302005,조아토닉캡슐,장방형,7
/content/drive/MyDrive/img_six/199100638/199100638_57.jpg,199100638,코오롱브렉신20밀리그램정,육각형,6
/content/drive/MyDrive/img/201605497/201605497_43.jpg,201605497,비백파워정,타원형,8
/content/drive/MyDrive/img/199701234/199701234.jpg,199701234,투렌정,원형,5
/content/drive/MyDrive/img/201108893/201108893_81.jpg,201108893,비바원정,기타,0
/content/drive/MyDrive/img/201104795/201104795_17.jpg,201104795,키즈하이츄어블정,원형,5
/content/drive/MyDrive/img/201208753/201208753_37.jpg,201208753,빅시딘정75밀리그램,원형,5
/content/drive/MyDrive/img_square/200810424/200810424_3.jpg,200810424,메디루카정10밀리그램,사각형,2
/content/drive/MyDrive/img_six/199902689/199902689_35.jpg,199902689,바이버정200밀리그램,육각형,6
/content/drive/MyDrive/img/201404221/201404221_29.jpg,201404221,싸이타민정,기타,0
/content/drive/MyDrive/img_triangle/201601706/201601706_0.jpg,201601706,펜타칸설하정267마이크로그램,삼각형,3
/content/drive/MyDrive/img_square/201701548/201701548_8.jpg,201701548,건일몬테루카스트정10밀리그램,사각형,2
/content/drive/MyDrive/img_diamond/200604151/200604151_74.jpg,200604151,웰피온정,마름모형,1
/content/drive/MyDrive/img/200707923/200707923_13.jpg,200707923,덴티하이캡슐,장방형,7
/content/drive/MyDrive/img_six/201205347/201205347_26.jpg,201205347,포르테브이정100밀리그램,육각형,6
/content/drive/MyDrive/img_square/201701115/201701115_5.jpg,201701115,데스코비정200,사각형,2
/content/drive/MyDrive/img_triangle/201803186/201803186_10.jpg,201803186,라파로벨정2밀리그램,삼각형,3
/content/drive/MyDrive/img_triangle/199806929/199806929_2.jpg,199806929,게리동정,삼각형,3
/content/drive/MyDrive/img_six/198100102/198100102_47.jpg,198100102,크리돌정200mg,육각형,6
/content/drive/MyDrive/img_diamond/201902871/201902871_45.jpg,201902871,베티원정24밀리그램,마름모형,1
/content/drive/MyDrive/img_triangle/201203744/201203744_3.jpg,201203744,누리그라정100밀리그램,삼각형,3
/content/drive/MyDrive/img_triangle/201901044/201901044_2.jpg,201901044,시알탐정5밀리그램,삼각형,3
/content/drive/MyDrive/img/200202148/200202148_93.jpg,200202148,그리펜-에스정,원형,5
/content/drive/MyDrive/img/200906073/200906073_79.jpg,200906073,트랜미정,원형,5
/content/drive/MyDrive/img_six/201206020/201206020_3.jpg,201206020,비야정100mg,육각형,6
/content/drive/MyDrive/img_six/199603160/199603160_39.jpg,199603160,알소벤정,육각형,6
/content/drive/MyDrive/img_pentagon/200808559/200808559_33.jpg,200808559,로피맥스정1밀리그램,오각형,4
/content/drive/MyDrive/img_six/201307881/201307881_42.jpg,201307881,프리야정50밀리그램,육각형,6
/content/drive/MyDrive/img_pentagon/201308845/201308845_32.jpg,201308845,맥시그라구강붕해정50밀리그램,오각형,4
/content/drive/MyDrive/img/200300741/200300741_23.jpg,200300741,에스코판정,원형,5
/content/drive/MyDrive/img_pentagon/201602870/201602870_32.jpg,201602870,아이란정75밀리그램,오각형,4
/content/drive/MyDrive/img_diamond/200605325/200605325_67.jpg,200605325,암페몬정,마름모형,1
/content/drive/MyDrive/img/198100119/198100119_78.jpg,198100119,우루사정100밀리그램,원형,5
/content/drive/MyDrive/img_six/201003156/201003156_116.jpg,201003156,사브정2,육각형,6
