path,code,name,shape,color_front,color_back,letter_front,letter_back,colors,큰제품이미지
/content/drive/MyDrive/img_color/197000037/197000037_0.jpg,197000037,아로나민골드정,타원형,빨강,-,Aro-G,Aro-G,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609810414600027
/content/drive/MyDrive/img_color/199000361/199000361_0.jpg,199000361,엘칸정330밀리그램,원형,하양,-,ID,L,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427348400300011
/content/drive/MyDrive/img_color/198000170/198000170_0.jpg,198000170,포리부틴정,원형,하양,-,SAMIL분할선PB1,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N8nQbYPpuA
/content/drive/MyDrive/img_color/197700120/197700120_0.jpg,197700120,부루펜정200밀리그램,장방형,하양,-,마크,BR2,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v45V
/content/drive/MyDrive/img_color/197000053/197000053_0.jpg,197000053,액티피드정,원형,하양,-,마크분할선AC,분할선,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369816808500002
/content/drive/MyDrive/img_color/199600625/199600625_0.jpg,199600625,루트펜325밀리그램정,원형,하양,-,마크,325,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152302920574600000
/content/drive/MyDrive/img_color/200000930/200000930_0.jpg,200000930,닥스펜정,장방형,분홍,-,마크,D300,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v0n7
/content/drive/MyDrive/img_color/199100632/199100632_0.jpg,199100632,튜란트캡슐100밀리그램,장방형,초록,하양,KLNTRT1,-,초록/하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151317985218400045
/content/drive/MyDrive/img_color/199900554/199900554_0.jpg,199900554,안타신정,타원형,하양,-,KOLON,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427394179500082
/content/drive/MyDrive/img_color/199300758/199300758_0.jpg,199300758,트라몰정160밀리그람,원형,노랑,-,KOLON,T분할선R,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150946443710600125
/content/drive/MyDrive/img_color/199100626/199100626_0.jpg,199100626,튜란트캡슐200밀리그램,장방형,초록,하양,KLNTRTC,-,초록/하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151326607822100043
/content/drive/MyDrive/img_color/199500466/199500466_0.jpg,199500466,트라몰정325밀리그람,원형,하양,-,KOLON분할선PHARM,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151317985218400010
/content/drive/MyDrive/img_color/199000568/199000568_0.jpg,199000568,프로트린정,타원형,파랑,-,KOLON,-,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427388029500125
/content/drive/MyDrive/img_color/199300928/199300928_0.jpg,199300928,아세락캅셀200밀리그람,장방형,파랑,파랑,ACERACACERAC,-,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151317968049000047
/content/drive/MyDrive/img_color/199701024/199701024_0.jpg,199701024,콜핀정,장방형,분홍,-,A분할선L,COP,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152648520364900001
/content/drive/MyDrive/img_color/198900712/198900712_0.jpg,198900712,알리코이부프로펜정400mg,장방형,주황,-,A분할선C,-,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427423891900066
/content/drive/MyDrive/img_color/196000011/196000011_0.jpg,196000011,페니라민정,원형,노랑,-,YH,-,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148609556259100153
/content/drive/MyDrive/img_color/199500435/199500435_0.jpg,199500435,엘도스캡슐,장방형,초록,노랑,DWELC,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609804554800049
/content/drive/MyDrive/img_color/198700405/198700405_0.jpg,198700405,베아제정,장방형,초록,-,BEARSE,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148647963523800116
/content/drive/MyDrive/img_color/197000040/197000040_0.jpg,197000040,대웅우루사연질캡슐,장방형,초록,초록,우루사,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F68-A
/content/drive/MyDrive/img_color/199200475/199200475_0.jpg,199200475,누코미트캡슐200밀리그램,장방형,노랑,노랑,NUC200,-,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427361804700020
/content/drive/MyDrive/img_color/199000383/199000383_0.jpg,199000383,알파본연질캡슐,기타,노랑,-,-,-,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809054104100110
/content/drive/MyDrive/img_color/198400182/198400182_0.jpg,198400182,베노론캡슐,장방형,하양,하양,VENORON300,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151317968049100010
/content/drive/MyDrive/img_color/199800504/199800504_0.jpg,199800504,알레틴정,원형,하양,-,마크분할선24,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151585426983100038
/content/drive/MyDrive/img_color/197500088/197500088_0.jpg,197500088,암포젤정,원형,하양,-,ID,J,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v2fV
/content/drive/MyDrive/img_color/198500384/198500384_0.jpg,198500384,포리라제정,장방형,초록,-,ANP,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427399151600111
/content/drive/MyDrive/img_color/198300343/198300343_0.jpg,198300343,부루펜정400밀리그램,장방형,하양,-,마크,BR4,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v465
/content/drive/MyDrive/img_color/198500436/198500436_0.jpg,198500436,엠코발500마이크로그램캡슐,장방형,빨강,빨강,D-WD-WMCBMCB,-,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151335245510100001
/content/drive/MyDrive/img_color/199907419/199907419_0.jpg,199907419,정장생캡슐,장방형,파랑,하양,JJSJJS,-,파랑/하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427412073300098
/content/drive/MyDrive/img_color/200000999/200000999_0.jpg,200000999,타스펜8시간이알서방정650밀리그람,장방형,하양,-,T-ER,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXVKYFvlH3
/content/drive/MyDrive/img_color/199600669/199600669_0.jpg,199600669,타스멘정,원형,하양,-,TSM,분할선,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXVKYFvlGV
/content/drive/MyDrive/img_color/199500536/199500536_0.jpg,199500536,셀라펜정,장방형,하양,-,AL,SF,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146031719169300050
/content/drive/MyDrive/img_color/198900578/198900578_0.jpg,198900578,크로부틴정,원형,하양,-,C분할선B,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXVKYFvlFx
/content/drive/MyDrive/img_color/199900926/199900926_0.jpg,199900926,훼스탈골드정,장방형,하양,-,FG,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427439892900054
/content/drive/MyDrive/img_color/199801026/199801026_0.jpg,199801026,훼스탈플러스정,장방형,하양,-,훼스탈PLUS,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151611724261800070
/content/drive/MyDrive/img_color/198400399/198400399_0.jpg,198400399,카마졸질정,기타,하양,-,KW,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427435917900083
/content/drive/MyDrive/img_color/199701099/199701099_0.jpg,199701099,알메텍정,타원형,하양,-,SNP,분할선,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427434926400119
/content/drive/MyDrive/img_color/200201784/200201784_0.jpg,200201784,쎄락틸정300밀리그람,타원형,하양,-,마크,S분할선R,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427434926400010
/content/drive/MyDrive/img_color/199400891/199400891_0.jpg,199400891,알콤정,사각형,분홍,-,A,I분할선Y,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809049909500022
/content/drive/MyDrive/img_color/197000076/197000076_0.jpg,197000076,보나링에이정,원형,하양,-,BN분할선BN,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151317976910500067
/content/drive/MyDrive/img_color/199001012/199001012_0.jpg,199001012,보령아스트릭스캡슐100밀리그람,장방형,주황,주황,AST100,-,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599017940000101
/content/drive/MyDrive/img_color/199601068/199601068_0.jpg,199601068,하이라제정,원형,하양,-,H,마크,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147978952750300127
/content/drive/MyDrive/img_color/199301198/199301198_0.jpg,199301198,비오라민정,타원형,빨강,-,BO,마크,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154151882208400098
/content/drive/MyDrive/img_color/199201049/199201049_0.jpg,199201049,모아칼연질캡슐,장방형,초록,-,MorecalMIP,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150955087400400069
/content/drive/MyDrive/img_color/198900920/198900920_0.jpg,198900920,폭센정275밀리그램,장방형,파랑,-,마크,분할선,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427468292700170
/content/drive/MyDrive/img_color/198700641/198700641_0.jpg,198700641,삼천당산화마그네슘정250밀리그람,원형,하양,-,SCD,MO,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427444349700048
/content/drive/MyDrive/img_color/198900699/198900699_0.jpg,198900699,록솔정,원형,하양,-,RX,분할선,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427418015800137
/content/drive/MyDrive/img_color/199300892/199300892_0.jpg,199300892,세토펜정80밀리그램,장방형,분홍,-,마크,분할선,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152648520365000037
/content/drive/MyDrive/img_color/198700511/198700511_0.jpg,198700511,헬민200연질캡슐,장방형,갈색,갈색,헬민200,-,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427418015800064
/content/drive/MyDrive/img_color/198800558/198800558_0.jpg,198800558,암브렉트정,원형,하양,-,D-W,A분할선B,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609807502200011
/content/drive/MyDrive/img_color/199000708/199000708_0.jpg,199000708,씨이멕스연질캡슐,타원형,갈색,갈색,D-WCEM,-,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154653000721000007
/content/drive/MyDrive/img_color/199100996/199100996_0.jpg,199100996,메카인정,원형,분홍,-,TG분할선MET,-,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151689487764000171
/content/drive/MyDrive/img_color/199000939/199000939_0.jpg,199000939,샤젠캡슐,장방형,노랑,노랑,TGSAZEN,-,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N7WiIONx65
/content/drive/MyDrive/img_color/198500565/198500565_0.jpg,198500565,이부펜200밀리그램정,원형,분홍,-,TGIBT,-,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147765863312600030
/content/drive/MyDrive/img_color/197900219/197900219_0.jpg,197900219,마스질정,원형,노랑,-,TG분할선MG,-,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369821142900021
/content/drive/MyDrive/img_color/197800212/197800212_0.jpg,197800212,로파인캡슐,장방형,하양,하양,TGLOPA,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148604293243500073
/content/drive/MyDrive/img_color/199701224/199701224_0.jpg,199701224,애니탈삼중정,원형,하양,하양,AG,A,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N0Qg3ADMaF
/content/drive/MyDrive/img_color/199400823/199400823_0.jpg,199400823,아이코민연질캡슐,타원형,갈색,-,TBCS,-,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152483056345000157
/content/drive/MyDrive/img_color/199600913/199600913_0.jpg,199600913,소담캡슐200mg,장방형,주황,주황,SCDSD,-,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427447394100039
/content/drive/MyDrive/img_color/198700731/198700731_0.jpg,198700731,아낙스정,장방형,파랑,-,ANAX,-,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148609547680800184
/content/drive/MyDrive/img_color/199201106/199201106_0.jpg,199201106,알드린정,원형,하양,-,ALT,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147765842976900136
/content/drive/MyDrive/img_color/199101135/199101135_0.jpg,199101135,스파맥정,장방형,노랑,-,SPM,I분할선Y,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333333086500004
/content/drive/MyDrive/img_color/198801103/198801103_0.jpg,198801103,오스테민캡슐,장방형,빨강,노랑,SAMJINOSTEMIN,-,빨강/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151317992996500148
/content/drive/MyDrive/img_color/195900043/195900043_0.jpg,195900043,아네모정,원형,하양,-,SJΛ,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152035092098000085
/content/drive/MyDrive/img_color/199901458/199901458_0.jpg,199901458,마그오캡슐500mg,장방형,초록,하양,Mgo500,-,초록/하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v3o7
/content/drive/MyDrive/img_color/199901457/199901457_0.jpg,199901457,마그오캡슐250mg,장방형,하양,하양,Mgo250,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2N2RQumDr
/content/drive/MyDrive/img_color/199801474/199801474_0.jpg,199801474,파마메코발라민정,원형,갈색,-,마크,-,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599011651100094
/content/drive/MyDrive/img_color/199701269/199701269_0.jpg,199701269,센티펙정,원형,하양,-,J분할선C,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427462297000183
/content/drive/MyDrive/img_color/199500850/199500850_0.jpg,199500850,바르젠정,원형,분홍,-,BP,-,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152725241746600094
/content/drive/MyDrive/img_color/198800788/198800788_0.jpg,198800788,셀라인연질캡슐500밀리그램,장방형,주황,-,BP,-,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427453952300156
/content/drive/MyDrive/img_color/198300476/198300476_0.jpg,198300476,티메틴정,원형,하양,-,TIM분할선100,분할선,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369795248800040
/content/drive/MyDrive/img_color/199901047/199901047_0.jpg,199901047,태극나렉신정,원형,파랑,-,TGNLC,-,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151335258227300072
/content/drive/MyDrive/img_color/199701242/199701242_0.jpg,199701242,태극탄산칼슘정,원형,하양,-,TGCCT,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NBWZ9IclPo
/content/drive/MyDrive/img_color/199301093/199301093_0.jpg,199301093,바스칼캡슐,장방형,주황,노랑,TGBSC,-,주황/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427453952300030
/content/drive/MyDrive/img_color/199100998/199100998_0.jpg,199100998,소롤캡슐,장방형,초록,하양,TGSR200,-,초록/하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151326612280200089
/content/drive/MyDrive/img_color/198800901/198800901_0.jpg,198800901,크록신정250밀리그램,원형,노랑,-,JYC,분할선,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154176795981900051
/content/drive/MyDrive/img_color/198800911/198800911_0.jpg,198800911,소부날캡슐200mg,장방형,초록,초록,JYSBN,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427495507700047
/content/drive/MyDrive/img_color/199701398/199701398_0.jpg,199701398,아루텍정,장방형,하양,-,M분할선K,AT,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427493847200020
/content/drive/MyDrive/img_color/199701385/199701385_0.jpg,199701385,셀마겐정,장방형,하양,-,MKSM,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427492083100144
/content/drive/MyDrive/img_color/199701416/199701416_0.jpg,199701416,리도펜연질캡슐,타원형,초록,-,MKLP,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427492083100060
/content/drive/MyDrive/img_color/199201154/199201154_0.jpg,199201154,토파제정,장방형,초록,-,MKTF,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150160203116300195
/content/drive/MyDrive/img_color/199001080/199001080_0.jpg,199001080,뮤코스텐캡슐100밀리그램,장방형,초록,하양,MKMU1,-,초록/하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427490112100092
/content/drive/MyDrive/img_color/198901021/198901021_0.jpg,198901021,뮤코스텐캡슐200밀리그램,장방형,초록,초록,MKMU2,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427490112100027
/content/drive/MyDrive/img_color/199501234/199501234_0.jpg,199501234,대원알마게이트정,장방형,하양,-,마크,AG,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MxGLPXNlhQ
/content/drive/MyDrive/img_color/199901519/199901519_0.jpg,199901519,레피즈캡슐,장방형,노랑,노랑,RAPIZSAMJIN,-,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151317992996500094
/content/drive/MyDrive/img_color/199901507/199901507_0.jpg,199901507,콘로인캡슐,장방형,주황,노랑,SAMJINCHONROIN,-,주황/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151317992996500142
/content/drive/MyDrive/img_color/199801495/199801495_0.jpg,199801495,세라진정,장방형,하양,-,SJCT,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Ol4
/content/drive/MyDrive/img_color/198801117/198801117_0.jpg,198801117,트레스비정,타원형,갈색,-,마크,분할선,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427510622200199
/content/drive/MyDrive/img_color/199701900/199701900_0.jpg,199701900,알티린정,타원형,하양,-,마크,CT,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154597928108600028
/content/drive/MyDrive/img_color/199501262/199501262_0.jpg,199501262,한국유나이티드산화마그네슘정250mg,원형,하양,-,SM,UT,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427522284200188
/content/drive/MyDrive/img_color/199401186/199401186_0.jpg,199401186,무테린캡슐200밀리그램,장방형,파랑,파랑,UTACTC200,-,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXVKYFvlkx
/content/drive/MyDrive/img_color/199901404/199901404_0.jpg,199901404,쎄토마연질캡슐,장방형,갈색,-,KNMG,-,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427510622200039
/content/drive/MyDrive/img_color/199001232/199001232_0.jpg,199001232,원알파정,원형,하양,-,0.5,분할선,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599023163600038
/content/drive/MyDrive/img_color/200002386/200002386_0.jpg,200002386,세미론정,장방형,초록,-,WAL34,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427504480900102
/content/drive/MyDrive/img_color/200002385/200002385_0.jpg,200002385,클리신정,원형,하양,-,Wal01,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427504480900056
/content/drive/MyDrive/img_color/198700789/198700789_0.jpg,198700789,벤투룩스30mg캡슐,장방형,노랑,노랑,SF68V-30,-,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154601161228600023
/content/drive/MyDrive/img_color/199701488/199701488_0.jpg,199701488,로비탈연질캡슐,장방형,갈색,-,로비탈,-,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809049909500136
/content/drive/MyDrive/img_color/199801309/199801309_0.jpg,199801309,마그틴정,원형,노랑,-,JYP,분할선,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148742757937100013
/content/drive/MyDrive/img_color/198800902/198800902_0.jpg,198800902,트리마정200밀리그램,원형,노랑,-,Jy,분할선,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154065480340000011
/content/drive/MyDrive/img_color/200804083/200804083_0.jpg,200804083,하나막스정,장방형,하양,-,DID,HNX,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599020614800013
/content/drive/MyDrive/img_color/199601956/199601956_0.jpg,199601956,아시틴캡슐,장방형,파랑,파랑,Acytin,-,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427548429300189
/content/drive/MyDrive/img_color/199701967/199701967_0.jpg,199701967,로텍정,장방형,하양,-,YI분할선3,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6SDj
/content/drive/MyDrive/img_color/198901605/198901605_0.jpg,198901605,영일염산암브록솔정,원형,하양,-,Y분할선I,40,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NnVyG7mj88
/content/drive/MyDrive/img_color/198200504/198200504_0.jpg,198200504,베부틴정,원형,하양,-,YONGIL분할선TMB,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXVKYFvlrp
/content/drive/MyDrive/img_color/197700322/197700322_0.jpg,197700322,액티페린정,원형,하양,-,YI,분할선,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXVKYFvlsN
/content/drive/MyDrive/img_color/197600412/197600412_0.jpg,197600412,로프민캡슐,장방형,하양,하양,LPMLPM,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-191WfV1w
/content/drive/MyDrive/img_color/199302027/199302027_0.jpg,199302027,아록솔정,원형,하양,-,BC,AB분할선30,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v1fX
/content/drive/MyDrive/img_color/199701908/199701908_0.jpg,199701908,알러텍정,장방형,하양,-,KDC,ALT,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXVKYFvlYD
/content/drive/MyDrive/img_color/198601047/198601047_0.jpg,198601047,디크로닉정,원형,파랑,-,마크,DC125,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXVKYFvlJJ
/content/drive/MyDrive/img_color/199001505/199001505_0.jpg,199001505,쎄레톱씨연질캡슐,장방형,초록,초록,SELETOP,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147808513704500139
/content/drive/MyDrive/img_color/198801648/198801648_0.jpg,198801648,메리틴정,원형,하양,-,마크,ME,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXVKYFvlIl
/content/drive/MyDrive/img_color/198801657/198801657_0.jpg,198801657,대화이부프로펜정400밀리그램,장방형,주황,-,마크,-,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154298766464500113
/content/drive/MyDrive/img_color/198801525/198801525_0.jpg,198801525,뮤테란캡슐200밀리그램,장방형,하양,하양,MUC200한화,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427538030900041
/content/drive/MyDrive/img_color/199401319/199401319_0.jpg,199401319,나로펜정,장방형,파랑,-,Wal02,-,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427533079100182
/content/drive/MyDrive/img_color/200008591/200008591_0.jpg,200008591,바이엘아스피린정500밀리그람,원형,하양,-,마크,ASPIRIN0.5,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154600751326600088
/content/drive/MyDrive/img_color/199801625/199801625_0.jpg,199801625,트리부틴정200밀리그램,원형,하양,-,마크,분할선,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154125966517200019
/content/drive/MyDrive/img_color/198500893/198500893_0.jpg,198500893,에세푸릴캡슐,장방형,노랑,노랑,ECF200,-,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154600751326600106
/content/drive/MyDrive/img_color/198000304/198000304_0.jpg,198000304,뮤코론캡슐375밀리그램,장방형,초록,하양,BKCMC,-,초록/하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXVKYFvl6Q
/content/drive/MyDrive/img_color/199802009/199802009_0.jpg,199802009,러지텍정,장방형,하양,-,DID,DID,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427552750100031
/content/drive/MyDrive/img_color/199101970/199101970_0.jpg,199101970,크레닉정125밀리그람,원형,주황,-,DID,125,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147765863312600174
/content/drive/MyDrive/img_color/199501694/199501694_0.jpg,199501694,이바펜400밀리그람정,장방형,하양,-,DID,DIP,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152716494050200101
/content/drive/MyDrive/img_color/199002349/199002349_0.jpg,199002349,자믹정,원형,파랑,-,마크S,-,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MnfO1MVzu4
/content/drive/MyDrive/img_color/199703126/199703126_0.jpg,199703126,아티란캡슐200밀리그램,장방형,초록,하양,마크ATR,-,초록/하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6EGa
/content/drive/MyDrive/img_color/199602082/199602082_0.jpg,199602082,우리들아세틸시스테인캡슐200mg,장방형,파랑,파랑,SUDOSUDOACTACT,-,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151317988895200052
/content/drive/MyDrive/img_color/199802236/199802236_0.jpg,199802236,파로네프캡슐,장방형,노랑,노랑,SUDOSUDOPRNPRN,-,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ml1y5tPwy5
/content/drive/MyDrive/img_color/199804342/199804342_0.jpg,199804342,클리네정,원형,하양,-,NK,CL,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Lnm
/content/drive/MyDrive/img_color/199804331/199804331_0.jpg,199804331,넥스팜염산암부록솔정,원형,하양,-,AMBU,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MnfO1MVzhX
/content/drive/MyDrive/img_color/199901516/199901516_0.jpg,199901516,세란드정,원형,하양,-,마크,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154597934823700035
/content/drive/MyDrive/img_color/199801389/199801389_0.jpg,199801389,아코라마캡슐200밀리그램,장방형,초록,초록,AKR200,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427718028200194
/content/drive/MyDrive/img_color/200001712/200001712_0.jpg,200001712,삼남로페라마이드캡슐,장방형,하양,하양,LPDLPD,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427718028200185
/content/drive/MyDrive/img_color/199601838/199601838_0.jpg,199601838,후바후바정,장방형,초록,-,마크,GTH,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXVKYFvlKR
/content/drive/MyDrive/img_color/199301968/199301968_0.jpg,199301968,디크로닉정250밀리그램,원형,파랑,-,마크,DC250,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXVKYFvlJb
